STATION_ID,PIMS_NUMBER,SAMPLE_NUMBER,SAMPLE_DESCRIPTION,ALUMINUM_UG_G_DRY,ANTIMONY_UG_G_DRY,ARSENIC_UG_G_DRY,BARIUM_UG_G_DRY,BERYLLIUM_UG_G_DRY,CADMIUM_UG_G_DRY,CALCIUM_UG_G_DRY,CHROMIUM_+6_REACTIVE_UG_G_DRY,CHROMIUM_UG_G_DRY,COBALT_UG_G_DRY,COPPER_UG_G_DRY,IRON_UG_G_DRY,LEAD_UG_G_DRY,MAGNESIUM_UG_G_DRY,MANGANESE_UG_G_DRY,MERCURY_UG_G_DRY,MOLYBDENUM_UG_G_DRY,NICKEL_UG_G_DRY,NITRITE_NITRATE_UG_G_DRY,NITROGEN_TOTAL_%,PHOSPHORUS_MG_G_DRY,POTASSIUM_UG_G_DRY,SELENIUM_UG_G_DRY,SILVER_UG_G_DRY,SODIUM_ADSORPTION_RATIO_SAR_MEQ_L,SODIUM_UG_G_DRY,STRONTIUM_UG_G_DRY,SULFUR__%,THALLIUM_UG_G_DRY,TITANIUM_UG_G_DRY,URANIUM_UG_G_DRY,VANADIUM_UG_G_DRY,ZINC_UG_G_DRY,CONDUCTIVITY_MS_CM,PH_IN_DISTILLED_WATER_SOLUTION,SAMPLE_DATE
5008011,8515,10062,SOIL 0-5 CM,21000,0.30,6.9,121.0,0.5,0.260000,16260.00,0.5,71.0,14.5,52.0,26200,50,9670,469,0.09,0.05,37.1,8.0,0.37,1.10,3520,0.40,0.12,0.208,476,60,0.046,0.6,2660,1.7,48,111,0.28,6.50,11/06/1991
5008011,8515,10063,SOIL 0-5 CM,20200,0.40,5.7,126.0,0.6,0.300000,15960.00,0.5,64.0,13.9,36.0,24200,43,9410,456,0.10,0.05,35.7,91.0,0.40,1.15,3450,0.50,0.11,0.215,478,62,0.054,0.5,2440,1.6,48,107,0.27,6.35,11/06/1991
5008012,8516,10070,SOIL 0-5 CM,9040,0.06,1.3,40.4,0.2,0.120000,15440.00,0.5,32.0,6.2,14.0,11190,8,4540,230,0.00,0.50,18.9,95.0,0.63,0.60,1034,0.40,0.06,0.805,189,72,0.048,0.5,2880,0.6,26,39,0.91,5.95,12/06/1991
5008012,8516,10072,SOIL 0-5 CM,7850,0.05,1.9,38.3,0.2,0.190000,18530.00,0.5,27.0,5.1,13.0,10210,9,4050,190,0.05,0.90,16.0,60.7,0.75,0.59,994,0.60,0.12,0.441,167,66,0.049,0.5,1350,1.6,22,35,0.67,5.95,12/06/1991
5008013,8331,10082,SOIL 0-5 CM,7900,0.07,1.1,43.7,0.2,0.100000,3070.00,0.5,20.0,4.6,10.0,11340,14,2160,258,0.00,0.05,10.3,0.7,0.15,0.41,920,0.16,0.12,0.182,267,26,0.027,1.4,1670,0.4,21,24,0.16,5.15,12/06/1991
5008013,8331,10083,SOIL 0-5 CM,8500,0.12,1.6,38.5,0.1,0.170000,3200.00,0.5,23.0,5.3,16.0,11850,13,2190,269,0.05,0.05,11.0,0.4,0.16,0.44,900,0.30,0.05,0.262,125,30,0.022,0.6,1910,1.0,23,27,0.17,5.20,12/06/1991
5008013,8331,10084,SOIL 0-5 CM,8840,0.05,1.5,33.6,0.2,0.150000,2790.00,0.5,23.0,5.2,8.0,11430,12,2220,206,0.04,0.05,11.7,0.7,0.14,0.40,842,0.30,0.06,0.250,118,26,0.022,0.5,1720,1.0,22,23,0.14,5.20,12/06/1991
5008014,8517,10091,SOIL 0-5 CM,7900,0.07,1.1,43.7,0.2,0.100000,3070.00,0.5,20.0,4.6,10.0,11340,14,2160,258,0.00,0.05,27.9,0.7,0.15,0.41,920,0.16,0.09,0.182,267,26,0.027,1.4,2830,0.4,51,24,0.16,5.15,12/06/1991
5008014,8517,10092,SOIL 0-5 CM,8500,0.12,1.6,38.5,0.1,0.170000,3200.00,0.5,23.0,5.3,16.0,11850,13,2190,269,0.05,0.05,25.9,0.4,0.16,0.44,900,0.50,0.09,0.262,125,30,0.022,0.6,2720,1.0,52,27,0.17,5.20,12/06/1991
5008014,8517,10093,SOIL 0-5 CM,8840,0.05,1.5,33.6,0.2,0.150000,2790.00,0.5,23.0,5.2,8.0,11430,12,2220,206,0.04,0.05,28.2,0.7,0.14,0.40,842,0.40,0.08,0.250,118,26,0.022,0.5,2760,1.0,55,23,0.14,5.20,12/06/1991
5008015,8518,10104,SOIL 0-5 CM,7860,0.17,2.6,37.3,0.5,0.230000,11810.00,0.5,24.0,4.8,28.0,11860,34,3470,192,0.07,0.05,17.8,1.6,0.38,0.66,803,0.30,0.09,0.340,656,24,0.053,0.5,1410,0.9,24,50,0.16,6.35,12/06/1991
5008015,8518,10105,SOIL 0-5 CM,7120,0.05,3.5,31.1,0.3,0.290000,12100.00,0.5,25.0,5.1,19.0,11370,21,2940,182,0.06,0.05,19.1,16.0,0.37,0.58,581,0.40,0.05,0.322,155,24,0.071,0.5,1270,1.7,22,50,0.19,6.55,12/06/1991
5008015,8518,10105,SOIL 0-5 CM,8660,0.05,3.2,38.3,0.3,0.360000,13280.00,0.5,30.0,6.1,23.0,13590,28,3310,224,0.07,0.05,21.8,19.0,0.33,0.62,750,0.40,0.04,0.384,187,28,0.070,0.8,1420,1.9,27,62,0.20,6.69,12/06/1991
5008016,8519,10112,SOIL 0-5 CM,10060,0.05,0.9,49.9,0.3,0.050000,2900.00,0.5,19.0,4.5,9.0,10580,13,1647,325,0.04,0.05,20.2,0.6,0.10,0.57,472,0.09,0.04,0.473,161,21,0.016,0.6,2000,0.5,31,16,0.11,4.45,13/06/1991
5008016,8519,10113,SOIL 0-5 CM,8150,0.40,1.2,35.4,0.2,0.010000,2330.00,0.5,17.0,3.2,9.0,10310,11,1257,172,0.04,0.16,23.1,0.6,0.09,0.49,467,0.20,0.03,0.551,128,21,0.018,0.6,1720,0.9,40,13,0.12,4.30,13/06/1991
5008016,8519,10114,SOIL 0-5 CM,8460,0.80,0.9,33.4,0.2,0.030000,2480.00,0.5,16.0,3.1,3.0,9840,10,1203,188,0.03,0.05,23.6,0.5,0.09,0.43,473,0.20,0.03,0.435,126,20,0.016,0.7,2170,1.0,42,12,0.10,4.40,13/06/1991
5008017,8520,10121,SOIL 0-5 CM,10060,0.05,0.9,49.9,0.3,0.050000,2900.00,0.5,19.0,4.5,9.0,10580,13,1647,325,0.04,0.05,6.6,0.6,0.10,0.57,472,0.09,0.04,0.473,161,21,0.016,0.6,2600,0.5,24,16,0.11,4.45,16/06/1991
5008017,8520,10122,SOIL 0-5 CM,8150,0.40,1.2,35.4,0.2,0.010000,2330.00,0.5,17.0,3.2,9.0,10310,11,1257,172,0.04,0.16,4.7,0.6,0.09,0.49,467,0.20,0.03,0.551,128,21,0.018,0.6,2930,0.9,30,13,0.12,4.30,16/06/1991
5008017,8520,10123,SOIL 0-5 CM,8460,0.80,0.9,33.4,0.2,0.030000,2480.00,0.5,16.0,3.1,3.0,9840,10,1203,188,0.03,0.05,4.4,0.5,0.09,0.43,473,0.20,0.03,0.435,126,20,0.016,0.7,2790,1.0,30,12,0.10,4.40,16/06/1991
5008018,8521,10134,SOIL 0-5 CM,15230,0.20,8.5,73.8,0.6,0.250000,6600.00,0.5,40.0,11.0,47.0,22100,20,5400,683,0.09,4.80,22.0,0.5,0.32,0.95,991,0.80,0.07,0.422,285,33,0.039,0.5,3090,11.0,68,59,0.18,5.15,17/06/1991
5008018,8521,10135,SOIL 0-5 CM,15340,0.50,7.6,73.4,0.5,0.260000,6400.00,0.5,39.0,10.2,37.0,22300,18,5490,659,0.08,4.50,20.6,0.5,0.28,0.96,1003,0.80,0.06,0.368,261,33,0.048,0.6,2880,11.0,67,54,0.11,5.25,17/06/1991
5008019,8522,10145,SOIL 0-5 CM,4930,0.06,0.6,27.8,0.2,0.060000,1247.00,0.5,9.0,1.8,15.0,5880,10,562,71,0.00,0.05,2.2,0.6,0.06,0.16,345,0.08,0.09,0.537,98,12,0.012,0.5,2430,0.4,20,14,0.09,4.30,17/06/1991
5008019,8522,10146,SOIL 0-5 CM,6350,0.20,1.3,20.4,0.2,0.030000,2070.00,0.5,18.0,4.0,16.0,13090,8,1291,100,0.01,0.05,4.6,0.7,0.04,0.17,462,0.10,0.05,0.907,132,20,0.010,0.6,2720,1.0,51,19,0.08,4.00,17/06/1991
5008019,8522,10147,SOIL 0-5 CM,5660,0.30,1.4,19.0,0.2,0.080000,1698.00,0.5,17.0,3.7,10.0,13150,8,1195,89,0.01,0.05,4.8,0.5,0.04,0.18,408,0.08,0.05,0.732,112,15,0.009,0.6,3090,1.1,47,18,0.07,3.95,17/06/1991
5008020,8523,10157,SOIL 0-5 CM,6960,0.13,0.9,36.3,0.1,0.160000,1398.00,0.5,12.0,2.6,15.0,12660,16,823,101,0.00,0.05,3.6,10.0,0.21,0.26,426,0.40,0.08,0.411,79,13,0.025,0.5,2380,0.6,28,27,0.15,4.05,18/06/1991
5008020,8523,10158,SOIL 0-5 CM,6100,0.30,1.0,22.0,0.2,0.230000,1426.00,0.5,14.0,2.4,17.0,11120,20,728,94,0.05,0.60,3.0,13.0,0.21,0.23,393,0.50,0.15,0.287,52,14,0.028,0.7,2310,1.1,32,25,0.18,4.10,18/06/1991
5008020,8523,10159,SOIL 0-5 CM,4360,0.12,1.2,34.0,0.2,0.180000,1137.00,0.5,11.0,2.0,17.0,8240,16,540,72,0.04,0.30,2.5,11.0,0.19,0.20,314,0.40,0.10,0.161,37,11,0.029,0.5,2250,1.0,27,23,0.14,4.15,18/06/1991
5008021,8525,10169,SOIL 0-5 CM,23800,0.17,4.5,131.0,0.9,0.260000,9790.00,0.5,53.0,14.6,32.0,34800,43,9080,695,0.00,0.05,29.3,1.5,0.26,0.67,4350,0.30,0.09,0.262,443,43,0.027,0.5,3260,0.9,53,87,0.19,5.45,16/06/1991
5008021,8525,10170,SOIL 0-5 CM,24800,0.40,4.4,124.0,0.9,0.370000,12090.00,0.5,59.0,16.4,43.0,33400,41,9640,833,0.07,0.30,29.9,0.9,0.29,0.61,4360,0.50,0.15,0.187,384,48,0.040,0.5,3310,2.0,58,97,0.33,5.65,18/06/1991
5008021,8525,10171,SOIL 0-5 CM,22600,0.60,4.3,120.0,0.8,0.350000,12500.00,0.5,49.0,14.7,34.0,30500,39,8870,628,0.08,0.30,27.1,0.7,0.29,0.64,4260,0.50,0.17,0.185,358,46,0.034,0.5,3160,2.0,55,94,0.30,5.90,18/06/1991
5008022,8527,10181,SOIL 0-5 CM,24200,0.08,2.2,137.0,1.0,0.250000,8330.00,0.5,52.0,14.5,26.0,27400,32,8960,618,0.00,0.05,29.9,2.5,0.42,0.76,4830,0.30,0.10,0.685,410,38,0.033,0.5,3070,0.9,55,95,0.16,6.00,19/06/1991
5008022,8527,10182,SOIL 0-5 CM,31000,0.05,3.4,146.0,1.1,0.230000,15480.00,0.5,59.0,15.9,39.0,33700,32,11840,567,0.04,0.05,35.6,3.0,0.42,0.71,6140,0.30,0.19,0.354,435,36,0.028,0.5,2810,2.2,58,90,0.43,6.90,19/06/1991
5008022,8527,10183,SOIL 0-5 CM,30700,0.05,3.6,153.0,1.1,0.340000,9760.00,0.5,57.0,16.3,43.0,34200,36,10170,593,0.04,0.05,35.3,3.0,0.41,0.72,5410,0.30,0.17,0.514,344,35,0.039,0.5,3170,2.1,59,102,0.45,6.00,19/06/1991
5008023,8529,10196,SOIL 0-5 CM,31100,0.13,1.1,154.0,0.8,0.320000,7250.00,0.5,56.0,10.5,34.0,21800,23,6160,199,0.00,0.05,30.4,4.6,0.37,0.86,2100,0.30,0.13,1.360,294,44,0.046,0.5,1770,1.8,40,75,0.13,5.90,19/06/1991
6008023,8479,16210,SOIL 0-5 CM,16150,0.60,59.0,211.0,0.6,0.830000,7290.00,0.5,31.0,17.4,24.0,18690,46,4760,1670,0.09,0.60,19.2,0.5,0.39,0.76,2450,0.30,0.21,0.340,181,53,0.103,0.5,2460,0.8,37,111,0.17,5.05,09/07/1991
6008023,8479,16211,SOIL 0-5 CM,11690,0.80,66.0,154.0,0.4,0.670000,6320.00,0.5,26.0,11.5,30.0,16100,46,3900,880,0.10,0.50,16.2,0.2,0.37,0.72,1948,0.40,0.15,0.530,154,46,0.118,0.5,2340,0.8,30,100,0.17,4.85,09/07/1991
5008023,8529,10197,SOIL 0-5 CM,32700,0.10,1.0,145.0,0.8,0.460000,8260.00,0.5,59.0,10.8,40.0,22900,26,6200,190,0.07,0.05,31.5,4.5,0.34,0.83,2230,0.40,0.13,1.240,285,42,0.046,0.5,2970,2.9,42,79,0.14,5.55,19/06/1991
5008023,8529,10198,SOIL 0-5 CM,36600,0.05,1.3,156.0,0.9,0.490000,7160.00,0.5,63.0,10.4,34.0,21300,26,5520,180,0.08,0.05,31.8,3.5,0.35,0.93,2090,0.50,0.26,1.430,306,42,0.048,0.5,3030,3.2,43,80,0.16,5.65,19/06/1991
5008024,8530,10205,SOIL 0-5 CM,14920,0.12,1.6,72.8,0.5,17.100000,2280.00,0.5,23.0,3.0,20.0,23600,21,2430,235,0.06,0.40,10.6,0.9,0.21,0.27,900,0.40,0.08,0.172,105,15,0.024,0.5,2780,1.6,65,49,0.07,5.00,19/06/1991
5008024,8530,10206,SOIL 0-5 CM,13760,0.20,1.7,57.4,0.5,0.130000,2680.00,0.5,28.0,7.1,12.0,22100,20,2410,240,0.06,0.20,12.7,0.6,0.20,0.29,878,0.40,0.08,0.267,89,17,0.028,0.5,2480,1.4,57,39,0.10,4.90,19/06/1991
5008024,8530,10207,SOIL 0-5 CM,15270,0.12,1.6,71.9,0.5,0.170000,3080.00,0.5,30.0,7.3,48.0,24700,26,2600,254,0.08,0.20,13.0,0.5,0.26,0.37,1022,0.40,0.13,0.315,98,19,0.031,0.5,2950,1.3,64,58,0.08,4.90,19/06/1991
5008025,8531,10215,SOIL 0-5 CM,9020,0.18,1.7,40.7,0.3,0.140000,4220.00,0.5,20.0,4.4,10.0,8920,14,2280,120,0.04,0.16,9.4,0.9,0.30,0.92,970,0.30,0.06,0.081,174,23,0.044,0.5,1860,2.7,23,31,0.21,5.10,19/06/1991
5008025,8531,10216,SOIL 0-5 CM,8330,0.05,1.1,39.1,0.3,0.160000,4010.00,0.5,17.0,4.1,15.0,9110,14,2220,106,0.05,0.12,8.9,1.3,0.29,0.90,904,0.30,0.06,0.082,157,21,0.044,0.5,1670,2.7,22,31,0.26,5.15,19/06/1991
5008026,8532,10223,SOIL 0-5 CM,13550,0.15,7.9,69.1,0.1,0.400000,4270.00,0.5,17.0,10.9,39.0,31800,49,2750,639,0.13,0.50,11.8,1.7,0.38,0.79,882,0.80,0.09,9.250,675,9,0.055,0.5,7390,1.4,85,67,0.32,5.35,19/06/1991
5008026,8532,10224,SOIL 0-5 CM,13100,0.15,4.2,53.8,0.5,0.340000,6870.00,0.5,25.0,13.9,37.0,28600,48,3400,510,0.15,0.20,14.1,0.9,0.43,0.91,833,1.00,0.11,6.550,852,12,0.045,0.5,6870,1.9,72,64,0.28,5.10,19/06/1991
5008026,8532,10225,SOIL 0-5 CM,11350,0.30,4.0,58.1,0.4,0.370000,5790.00,0.5,21.0,22.2,128.0,26800,57,2480,915,0.10,0.40,16.6,2.4,0.45,0.93,747,0.90,0.09,8.000,720,12,0.047,0.5,6490,2.1,60,97,0.37,5.50,19/06/1991
5008027,8533,10232,SOIL 0-5 CM,3610,0.30,0.2,47.5,0.1,0.220000,1215.00,0.5,5.0,0.2,1.0,15070,19,647,234,0.05,0.30,2.3,1.2,0.22,0.23,396,0.18,0.20,0.171,61,7,0.026,1.0,4500,1.0,41,24,0.07,4.65,20/06/1991
5008027,8533,10233,SOIL 0-5 CM,4410,0.80,1.8,52.5,0.2,0.180000,1410.00,0.5,10.0,3.6,17.0,20100,22,706,213,0.05,0.50,4.8,1.0,0.23,0.29,440,0.40,0.08,0.175,70,10,0.030,0.5,4690,1.3,41,29,0.05,3.95,20/06/1991
5008027,8533,10234,SOIL 0-5 CM,4100,0.20,1.4,42.3,0.2,0.180000,1254.00,0.5,9.0,3.2,6.0,17180,21,618,212,0.05,0.60,4.5,10.0,0.20,0.27,379,0.40,0.10,0.129,55,8,0.026,0.5,4450,1.3,34,28,0.05,3.85,20/06/1991
6008001,8755,16279,SOIL 0-5 CM,13240,0.05,5.5,73.2,0.4,0.280000,7310.00,0.5,37.0,8.5,19.0,29000,18,3660,253,0.07,0.05,18.3,1.8,0.19,0.57,1115,0.20,0.02,0.410,1070,20,0.013,1.1,3270,1.2,72,59,0.24,4.85,03/07/1991
6008001,8755,16280,SOIL 0-5 CM,12820,0.05,4.5,72.2,0.4,0.280000,7190.00,0.5,39.0,8.7,21.0,28300,23,3770,254,0.07,0.05,19.7,1.4,0.21,0.59,1240,0.20,0.02,1.110,1170,20,0.021,1.0,3390,1.0,71,62,0.15,5.75,03/07/1991
6008001,8755,16281,SOIL 0-5 CM,13150,0.05,4.6,69.4,0.4,0.310000,7040.00,0.5,36.0,8.0,18.0,28200,18,3520,237,0.07,0.05,17.2,1.3,0.19,0.57,1084,0.20,0.02,0.731,1086,20,0.026,0.8,3070,0.9,68,56,0.11,5.75,03/07/1991
6008002,8756,16282,SOIL 0-5 CM,38600,0.18,3.2,82.9,0.5,0.160000,2460.00,0.5,28.0,7.9,94.0,31600,25,3650,138,0.13,0.70,13.1,9.4,0.60,0.47,900,1.15,0.02,0.220,298,11,0.007,0.5,4170,0.7,87,50,0.13,4.70,17/07/1991
6008002,8756,16283,SOIL 0-5 CM,22200,0.20,2.8,82.2,0.4,0.300000,2480.00,0.5,18.0,7.6,86.0,26000,24,2010,141,0.12,0.60,10.0,4.6,0.78,0.77,748,0.95,0.02,0.290,557,8,0.010,0.5,4580,0.5,83,44,0.09,4.70,17/07/1991
6008002,8756,16284,SOIL 0-5 CM,24700,0.08,2.8,85.8,0.4,0.270000,2970.00,0.5,21.0,7.9,80.0,29000,26,2640,158,0.10,0.50,10.6,4.5,0.51,0.48,863,0.90,0.02,0.290,575,12,0.018,0.5,4600,0.5,97,48,0.14,4.35,17/07/1991
6008003,8474,16285,SOIL 0-5 CM,28100,0.05,2.3,96.9,0.6,0.200000,15180.00,0.5,54.0,17.0,33.0,35000,16,14570,469,0.04,0.05,32.7,1.7,0.24,0.68,3480,0.17,0.05,0.074,1160,31,0.012,0.5,5060,1.0,101,62,0.15,6.65,15/07/1991
6008003,8474,16286,SOIL 0-5 CM,27900,0.05,2.7,114.0,0.7,0.190000,15020.00,0.5,62.0,17.2,36.0,33300,19,15180,502,0.04,0.05,34.1,1.2,0.27,0.73,3860,0.25,0.08,0.093,1125,34,0.018,0.6,3720,0.9,81,69,0.16,6.60,15/07/1991
6008003,8474,16287,SOIL 0-5 CM,28400,0.05,2.7,106.0,0.6,0.150000,15470.00,0.5,63.0,16.8,39.0,33600,18,14950,503,0.04,0.05,33.3,1.4,0.27,0.75,3740,0.19,0.06,0.138,1204,33,0.029,0.5,3930,1.1,87,64,0.16,6.70,15/07/1991
6008004,8757,16288,SOIL 0-5 CM,7890,0.05,1.0,33.2,0.3,0.060000,3550.00,0.5,19.0,5.9,12.0,15770,12,3320,192,0.03,0.15,9.8,23.2,0.18,0.50,589,0.14,0.02,0.840,192,17,0.030,0.5,2050,1.0,29,22,0.17,5.05,16/07/1991
6008004,8757,16289,SOIL 0-5 CM,9390,0.05,0.7,37.7,0.4,0.050000,3200.00,0.5,21.0,6.4,14.0,16020,11,3370,244,0.05,0.18,9.8,3.3,0.17,0.48,674,0.16,0.02,0.187,166,16,0.030,0.5,2290,1.2,31,22,0.10,5.10,16/07/1991
6008004,8757,16290,SOIL 0-5 CM,8190,0.40,1.0,37.9,0.3,0.060000,3420.00,0.5,19.0,5.9,14.0,15210,11,2990,232,0.04,0.14,9.0,4.0,0.18,0.49,580,0.13,0.03,1.050,182,16,0.029,0.5,1895,1.3,30,20,0.08,5.40,16/07/1991
6008005,8475,16291,SOIL 0-5 CM,14140,0.40,4.4,97.4,0.4,0.930000,8730.00,0.5,48.0,7.8,26.0,25400,46,4100,497,0.12,0.40,21.5,23.6,0.60,0.83,1187,0.55,0.05,0.197,125,34,0.050,0.5,3010,0.7,56,102,0.07,5.55,16/07/1991
6008005,8475,16293,SOIL 0-5 CM,13070,0.40,4.5,95.6,0.4,0.870000,9030.00,0.5,46.0,7.6,28.0,26500,45,4050,574,0.13,0.50,18.2,29.9,0.70,0.84,1124,0.65,0.07,0.250,125,35,0.066,0.7,2840,0.7,55,106,0.07,5.65,16/07/1991
6008006,8476,16294,SOIL 0-5 CM,5950,0.40,1.2,29.4,0.2,0.120000,2570.00,0.5,13.0,3.2,8.0,7510,14,1429,159,0.04,0.06,5.4,0.3,0.13,0.26,541,0.07,0.04,0.330,68,15,0.031,0.5,1872,0.5,21,27,0.12,5.00,16/07/1991
6008006,8476,16295,SOIL 0-5 CM,5830,0.30,1.4,33.3,0.2,0.150000,2650.00,0.5,13.0,3.2,10.0,8460,16,1315,223,0.05,0.07,4.3,0.2,0.14,0.27,518,0.19,0.04,0.290,64,14,0.038,0.5,2040,0.5,23,32,0.11,5.10,16/07/1991
6008006,8476,16296,SOIL 0-5 CM,5500,0.05,1.1,31.5,0.1,0.150000,2400.00,0.5,13.0,3.0,8.0,7520,14,1297,178,0.04,0.05,4.5,0.2,0.12,0.26,479,0.05,0.04,0.290,66,14,0.028,0.5,2050,0.5,22,26,0.09,5.00,16/07/1991
6008007,8754,16276,SOIL 0-5 CM,4540,0.12,1.9,17.5,0.2,0.090000,55100.00,0.5,14.2,4.5,9.8,10130,7,8200,231,0.02,0.05,7.8,3.9,0.07,0.27,631,0.05,0.02,0.024,65,39,0.024,0.5,1624,0.4,18,18,0.33,6.60,03/07/1991
6008007,8754,16277,SOIL 0-5 CM,4050,0.08,2.0,15.2,0.2,0.100000,57200.00,0.5,14.2,4.4,8.5,9180,6,8810,205,0.02,0.40,7.4,4.8,0.05,0.27,644,0.05,0.02,0.029,72,41,0.016,0.5,1955,0.4,17,17,0.25,6.85,03/07/1991
6008007,8754,16278,SOIL 0-5 CM,4440,0.08,2.0,16.2,0.2,0.100000,52900.00,0.5,13.2,4.2,8.9,8660,6,8050,219,0.02,0.06,8.8,4.1,0.08,0.30,601,0.05,0.08,0.037,71,38,0.016,0.5,2270,0.5,16,17,0.20,6.90,03/07/1991
6008008,8753,16273,SOIL 0-5 CM,6380,0.05,15.7,20.0,0.2,0.030000,64600.00,0.5,17.0,4.8,10.0,11700,8,15220,178,0.02,0.05,15.8,2.1,0.03,0.28,840,0.10,0.07,1.060,224,47,0.027,0.5,1592,0.7,20,20,0.55,7.10,24/07/1991
6008008,8753,16274,SOIL 0-5 CM,5670,0.05,8.4,20.6,0.2,0.020000,67900.00,0.5,18.0,4.7,10.0,11900,6,16040,177,0.02,0.08,9.6,1.8,0.02,0.27,850,0.06,0.03,0.570,276,48,0.022,0.5,1759,0.7,20,16,0.23,7.25,24/07/1991
6008008,8753,16275,SOIL 0-5 CM,5540,0.05,9.0,17.3,0.2,0.050000,63800.00,0.5,17.0,4.5,9.0,10940,7,15470,171,0.04,0.06,8.9,2.4,0.01,0.24,652,0.06,0.02,2.030,145,43,0.028,0.5,1654,0.6,19,16,0.41,7.40,24/07/1991
6008009,8752,16270,SOIL 0-5 CM,16260,0.05,9.1,34.0,0.3,0.050000,3740.00,0.5,55.0,13.8,25.0,20800,10,6030,257,0.03,0.05,42.7,1.7,0.05,0.19,826,0.30,0.08,0.570,151,24,0.021,0.5,2650,0.9,44,34,0.10,5.80,24/07/1991
6008009,8752,16271,SOIL 0-5 CM,16280,0.05,10.5,39.2,0.4,0.050000,4010.00,0.5,62.0,15.1,30.0,24000,11,6410,285,0.03,0.05,36.5,1.5,0.04,0.22,966,0.20,0.02,0.580,185,26,0.030,0.5,2800,0.9,48,35,0.11,6.00,24/07/1991
6008009,8752,16272,SOIL 0-5 CM,14260,0.05,9.8,36.4,0.3,0.070000,3700.00,0.5,56.0,13.6,30.0,22700,10,6210,260,0.03,0.13,50.5,2.2,0.05,0.25,836,0.25,0.03,0.640,146,21,0.035,0.5,2620,0.9,44,34,0.12,6.00,24/07/1991
6008010,8758,16171,SOIL 0-5 CM,12130,0.05,5.4,135.0,0.4,0.740000,4860.00,0.5,33.0,10.9,26.0,19320,28,3430,1028,0.10,0.05,19.1,1.8,0.51,0.57,1181,0.50,0.09,0.130,275,22,0.006,0.5,4720,0.8,76,144,0.49,5.40,02/07/1991
6008010,8758,16172,SOIL 0-5 CM,13130,0.18,5.0,141.0,0.3,1.030000,7400.00,0.5,29.0,8.6,36.0,17190,40,3220,909,0.14,0.08,17.2,1.9,0.65,0.64,1552,0.60,0.10,0.238,313,26,0.012,0.9,3440,0.8,61,145,0.23,5.05,02/07/1991
6008010,8758,16173,SOIL 0-5 CM,11400,0.05,4.6,143.0,0.3,1.000000,7030.00,0.5,30.0,8.2,28.0,17100,32,3060,952,0.13,0.20,17.6,1.6,0.65,0.66,1223,0.60,0.09,0.099,208,25,0.013,0.7,4060,0.8,64,148,0.23,4.85,02/07/1991
6008011,8759,16174,SOIL 0-5 CM,12370,0.08,4.5,137.0,0.3,1.000000,6160.00,0.5,30.0,12.5,28.0,21600,33,2700,1261,0.10,0.05,19.4,1.8,0.43,0.75,1518,0.50,0.15,0.068,185,27,0.007,0.5,5620,0.7,59,178,0.19,4.70,03/07/1991
6008011,8759,16175,SOIL 0-5 CM,17710,0.12,4.4,137.0,0.5,1.040000,7030.00,0.5,39.0,16.9,49.0,25000,38,4060,1604,0.11,0.05,30.1,1.6,0.47,0.79,1788,0.60,0.10,0.079,338,37,0.009,0.9,4880,0.8,70,241,0.28,5.00,03/07/1991
6008011,8759,16176,SOIL 0-5 CM,11520,0.10,5.0,183.0,0.4,1.090000,11920.00,0.5,27.0,13.2,45.0,17820,60,3120,1839,0.13,0.05,25.3,2.3,0.83,0.93,1791,0.70,0.13,0.112,198,58,0.006,0.8,3370,0.5,97,299,0.00,5.15,03/07/1991
6008012,8760,16177,SOIL 0-5 CM,14890,0.05,1.5,77.4,0.3,0.110000,5440.00,0.5,33.0,13.5,18.0,26000,16,3870,473,0.01,0.05,25.8,18.0,0.21,0.88,942,0.19,0.02,0.070,681,20,0.025,0.5,4330,0.5,106,68,0.12,5.55,07/07/1991
6008012,8760,16179,SOIL 0-5 CM,14780,0.05,1.4,80.4,0.4,0.110000,5080.00,0.5,34.0,13.5,17.0,26200,16,3720,508,0.02,0.05,26.1,17.0,0.22,0.89,872,0.20,0.02,0.039,630,20,0.027,0.5,4320,0.4,110,70,0.10,5.55,07/07/1991
6008013,8477,16180,SOIL 0-5 CM,8830,0.10,3.0,72.8,0.3,0.160000,3080.00,0.5,20.0,5.6,6.0,16220,15,1802,1266,0.05,0.05,6.8,0.2,0.14,0.58,795,0.20,0.03,0.070,146,23,0.034,0.5,2620,0.9,39,48,0.06,4.40,07/07/1991
6008013,8477,16181,SOIL 0-5 CM,8920,0.12,2.8,74.7,0.2,0.140000,3510.00,0.5,22.0,6.0,8.0,18670,17,2010,1226,0.04,0.05,8.5,0.4,0.17,0.73,778,0.16,0.03,0.054,138,21,0.041,0.5,2780,0.6,42,53,0.06,4.70,07/07/1991
6008013,8477,16182,SOIL 0-5 CM,11650,0.05,2.4,81.6,0.3,0.130000,3860.00,0.5,25.0,7.5,7.0,22100,19,2340,1347,0.05,0.05,9.4,0.3,0.15,0.73,938,0.13,0.03,0.230,201,29,0.034,0.5,2800,0.9,53,59,0.06,4.55,07/07/1991
6008014,8761,16183,SOIL 0-5 CM,5480,0.12,1.2,39.9,0.2,0.120000,12000.00,0.5,9.0,2.3,13.0,7530,10,2300,71,0.03,0.06,5.8,9.6,0.40,0.38,613,0.60,0.02,0.220,81,23,0.078,0.5,997,1.3,12,18,0.21,6.15,07/07/1991
